Customer_ID,Gender,Age,Country,Tenure_Months,Account_Type,Balance_RM,Products_Count,Has_CreditCard,Has_Loan,Credit_Score,Active_Member,Complaints_Count,Branch_Visits,Region,Salary_Range,Churn_Status,Churn_Month
C05839,Female,50,Singapore,33,Prod 2,31631.4,2,1,1,712,1,0,7,Sabah/Sarawak,5k-10k,0,
C05840,Female,46,Singapore,8,Prod 1,118990.63,1,1,0,636,1,0,2,Sabah/Sarawak,3k-5k,0,
C05841,Female,36,Malaysia,60,Prod 1,11035.15,1,0,0,646,0,2,1,Johor,5k-10k,0,
C05842,Female,60,Malaysia,98,Prod 1,7075.91,1,1,0,635,1,2,0,Sabah/Sarawak,3k-5k,1,Aug-2023
C05843,Male,28,Malaysia,12,Prod 1,92713.35,1,1,0,509,1,1,4,Johor,>10k,0,
C05844,Male,36,Malaysia,0,Prod 1,184.57,1,0,1,580,1,0,2,Penang,>10k,1,Jan-2023
C05845,Male,21,Indonesia,74,Prod 3,25249.34,3,1,1,563,1,0,5,Klang Valley,3k-5k,0,
C05846,Female,44,Malaysia,1,Prod 1,9430.27,1,1,0,562,1,1,3,Penang,3k-5k,1,Aug-2023
C05847,Female,46,Malaysia,31,Prod 2,36281.23,2,1,0,558,1,1,5,Penang,5k-10k,1,Jul-2023
C05848,Female,43,Singapore,62,Prod 4,31755.82,4,1,0,552,1,0,0,Klang Valley,3k-5k,0,
C05849,Male,41,Malaysia,28,Prod 1,99242.05,1,0,1,570,1,0,0,Johor,<3k,0,
C05850,Male,54,Singapore,14,Prod 1,6793.52,1,0,1,576,1,0,3,Johor,3k-5k,1,Nov-2023
C05851,Male,31,Malaysia,90,Prod 1,1621.95,1,1,0,703,1,0,4,Klang Valley,<3k,0,
C05852,Female,41,Indonesia,18,Prod 1,232.57,1,0,0,668,0,1,9,Klang Valley,>10k,0,
C05853,Male,31,Indonesia,9,Prod 2,7500.64,2,0,0,554,0,0,3,Klang Valley,5k-10k,1,May-2023
C05854,Female,74,Indonesia,28,Prod 2,31604.39,2,1,0,608,0,3,4,Sabah/Sarawak,5k-10k,1,Aug-2023
C05855,Male,32,Malaysia,6,Prod 2,19.41,2,1,0,464,0,0,1,Sabah/Sarawak,3k-5k,1,Jun-2023
C05856,Male,35,Singapore,74,Prod 1,20228.23,1,1,0,665,1,0,4,Klang Valley,<3k,0,
C05857,Female,53,Malaysia,77,Prod 2,30466.53,2,0,0,624,1,0,5,Johor,<3k,0,
C05858,Male,79,Malaysia,0,Prod 1,91927.17,1,0,0,556,0,1,1,Penang,5k-10k,1,May-2023
C05859,Male,45,Malaysia,74,Prod 1,46272.57,1,1,0,850,0,0,6,Johor,>10k,0,
C05860,Male,49,Singapore,18,Prod 1,136655.34,1,1,0,623,1,0,3,Klang Valley,<3k,0,
C05861,Male,59,Malaysia,69,Prod 1,247889.16,1,1,0,694,1,0,0,Klang Valley,>10k,1,Jan-2023
C05862,Female,28,Singapore,76,Prod 3,2.37,3,0,0,616,0,0,0,Klang Valley,>10k,0,
C05863,Female,50,Malaysia,15,Prod 3,349.66,3,1,0,535,1,0,4,Klang Valley,>10k,0,
C05864,Male,47,Malaysia,9,Prod 4,75228.6,4,1,1,668,1,0,2,Klang Valley,3k-5k,0,
C05865,Female,42,Singapore,94,Prod 1,1495.99,1,0,0,598,0,0,1,Klang Valley,>10k,0,
C05866,Male,24,Malaysia,81,Prod 2,1326.43,2,0,1,719,1,0,8,Johor,3k-5k,1,Mar-2023
C05867,Female,22,Singapore,96,Prod 3,8908.63,3,1,0,619,0,0,1,Sabah/Sarawak,3k-5k,0,
C05868,Female,31,Malaysia,35,Prod 2,99785.73,2,1,0,623,1,2,0,Klang Valley,5k-10k,0,
C05869,Female,41,Indonesia,38,Prod 1,92786.01,1,0,1,752,1,0,1,Klang Valley,>10k,0,
C05870,Male,35,Singapore,22,Prod 2,6835.28,2,1,0,663,1,0,8,Klang Valley,3k-5k,1,Mar-2024
C05871,Male,58,Malaysia,45,Prod 1,46716.45,1,1,1,667,1,1,7,Johor,>10k,0,
C05872,Male,64,Malaysia,67,Prod 2,88737.01,2,0,0,674,0,0,6,Klang Valley,<3k,0,
C05873,Female,35,Singapore,92,Prod 2,2120.61,2,1,1,741,1,0,5,Klang Valley,5k-10k,1,Jun-2023
C05874,Male,45,Indonesia,9,Prod 2,2876.68,2,1,0,850,1,0,2,Penang,>10k,1,Jun-2023
C05875,Male,51,Malaysia,31,Prod 2,28373.23,2,0,0,604,1,0,1,Klang Valley,5k-10k,0,
C05876,Female,43,Malaysia,39,Prod 1,6922.2,1,1,0,637,1,0,5,Johor,3k-5k,1,May-2023
C05877,Male,53,Indonesia,43,Prod 3,917.84,3,1,1,580,1,0,0,Johor,3k-5k,1,May-2023
C05878,Male,81,Singapore,51,Prod 1,28440.08,1,1,0,621,0,0,1,Sabah/Sarawak,<3k,1,Mar-2024
C05879,Male,69,Malaysia,91,Prod 1,5931.5,1,0,1,685,0,1,6,Johor,>10k,1,May-2023
C05880,Male,51,Malaysia,103,Prod 1,4551.35,1,0,1,699,1,2,1,Johor,5k-10k,1,Mar-2023
C05881,Male,43,Malaysia,8,Prod 2,59707.95,2,0,1,762,1,0,4,Sabah/Sarawak,3k-5k,0,
C05882,Male,51,Singapore,77,Prod 2,6902.92,2,0,0,612,1,0,1,Penang,<3k,0,
C05883,Male,63,Malaysia,42,Prod 3,14597.58,3,1,0,688,1,3,0,Penang,5k-10k,0,
C05884,Male,60,Indonesia,33,Prod 1,104061.93,1,1,0,558,1,0,2,Johor,3k-5k,1,Feb-2023
C05885,Female,28,Malaysia,5,Prod 1,762.1,1,1,0,570,0,3,0,Johor,<3k,1,Dec-2023
C05886,Male,43,Malaysia,3,Prod 1,83304.81,1,0,1,738,1,0,5,Penang,<3k,0,
C05887,Female,37,Singapore,117,Prod 2,21546.2,2,0,0,619,0,0,0,Klang Valley,>10k,0,
C05888,Male,29,Indonesia,66,Prod 1,84938.05,1,0,1,581,1,0,1,Penang,5k-10k,1,Aug-2023
C05889,Male,48,Indonesia,38,Prod 3,168148.03,3,0,1,496,1,0,1,Klang Valley,3k-5k,0,
C05890,Female,19,Malaysia,85,Prod 4,41655.75,4,0,0,748,1,0,2,Penang,<3k,0,
C05891,Male,53,Singapore,4,Prod 1,234461.08,1,1,0,477,0,0,4,Sabah/Sarawak,>10k,1,Mar-2024
C05892,Male,52,Singapore,61,Prod 2,9582.6,2,1,0,494,1,0,3,Johor,5k-10k,1,Jan-2024
C05893,Female,45,Malaysia,69,Prod 1,4793.59,1,1,0,707,1,1,3,Johor,5k-10k,0,
C05894,Female,46,Malaysia,38,Prod 1,65672.98,1,0,0,627,1,1,8,Johor,5k-10k,0,
C05895,Male,32,Malaysia,13,Prod 1,9952.9,1,1,0,687,1,0,0,Johor,>10k,0,
C05896,Male,50,Malaysia,114,Prod 2,47898.21,2,1,0,620,1,0,0,Johor,<3k,0,
C05897,Female,53,Indonesia,18,Prod 1,5507.94,1,1,0,737,0,0,0,Klang Valley,3k-5k,1,Aug-2023
C05898,Female,42,Malaysia,6,Prod 1,6078.02,1,1,1,770,1,0,0,Klang Valley,<3k,0,
C05899,Male,35,Indonesia,65,Prod 3,99543.96,3,1,0,781,1,0,0,Johor,3k-5k,0,
C05900,Male,58,Singapore,56,Prod 1,17002.11,1,1,0,627,0,1,1,Penang,3k-5k,1,May-2023
C05901,Male,41,Singapore,83,Prod 3,159.52,3,0,0,537,1,1,2,Johor,5k-10k,0,
C05902,Male,18,Singapore,83,Prod 2,33773.04,2,0,1,647,1,1,0,Johor,5k-10k,0,
C05903,Male,43,Malaysia,63,Prod 1,48158.97,1,0,0,566,1,0,0,Johor,<3k,0,
C05904,Male,44,Malaysia,10,Prod 1,41102.21,1,1,0,592,1,0,3,Klang Valley,3k-5k,1,Apr-2023
C05905,Male,27,Malaysia,103,Prod 1,30453.39,1,1,0,839,0,0,0,Sabah/Sarawak,3k-5k,0,
C05906,Male,56,Singapore,12,Prod 3,81953.66,3,1,1,734,1,0,0,Johor,3k-5k,0,
C05907,Female,46,Malaysia,4,Prod 1,18848.72,1,1,0,621,1,0,0,Penang,>10k,0,
C05908,Male,26,Singapore,18,Prod 2,21645.41,2,1,0,639,0,0,0,Klang Valley,5k-10k,0,
C05909,Male,56,Malaysia,42,Prod 2,28556.13,2,1,0,600,1,0,3,Penang,3k-5k,1,May-2023
C05910,Male,57,Malaysia,10,Prod 1,8714.45,1,0,1,668,1,0,0,Johor,>10k,1,Dec-2023
C05911,Female,69,Malaysia,21,Prod 2,46118.01,2,0,1,606,1,1,0,Penang,5k-10k,0,
C05912,Female,38,Indonesia,47,Prod 1,177637.39,1,0,1,758,1,1,9,Johor,>10k,0,
C05913,Female,48,Singapore,20,Prod 1,45815.46,1,1,0,648,0,2,1,Klang Valley,5k-10k,0,
C05914,Male,23,Malaysia,4,Prod 1,19758.2,1,1,0,561,0,0,2,Johor,3k-5k,1,Aug-2023
C05915,Female,74,Singapore,9,Prod 3,4770.53,3,1,0,794,1,0,0,Klang Valley,<3k,0,
C05916,Male,43,Malaysia,89,Prod 4,370.98,4,0,0,696,0,1,4,Johor,5k-10k,0,
C05917,Male,54,Indonesia,114,Prod 1,8444.45,1,1,1,688,1,0,2,Penang,3k-5k,0,
C05918,Female,56,Singapore,7,Prod 2,58756.89,2,0,0,466,0,0,1,Klang Valley,<3k,1,Jun-2023
C05919,Female,34,Malaysia,72,Prod 2,6129.96,2,0,1,645,0,3,9,Johor,3k-5k,1,Oct-2023
C05920,Female,22,Singapore,106,Prod 1,1500.85,1,0,1,577,1,0,0,Penang,>10k,0,
C05921,Female,33,Malaysia,18,Prod 2,54557.11,2,1,0,366,0,2,0,Johor,<3k,1,Jan-2024
C05922,Female,21,Indonesia,95,Prod 1,15995.0,1,1,0,641,1,0,8,Penang,5k-10k,0,
C05923,Male,37,Malaysia,106,Prod 1,562.5,1,0,1,635,1,1,10,Johor,<3k,0,
C05924,Male,54,Singapore,18,Prod 3,2171.53,3,1,1,775,1,2,2,Penang,3k-5k,1,Jul-2023
C05925,Male,37,Malaysia,2,Prod 1,35765.87,1,1,0,592,1,1,7,Klang Valley,3k-5k,1,Feb-2023
C05926,Female,31,Singapore,108,Prod 1,13544.78,1,1,1,568,0,2,4,Klang Valley,5k-10k,0,
C05927,Male,31,Singapore,21,Prod 1,14167.56,1,0,1,581,0,0,8,Johor,>10k,0,
C05928,Female,33,Singapore,0,Prod 1,135208.03,1,1,1,674,0,0,1,Klang Valley,<3k,0,
C05929,Male,49,Singapore,41,Prod 2,220.03,2,0,1,765,0,2,3,Klang Valley,3k-5k,0,
C05930,Male,25,Indonesia,5,Prod 3,49057.91,3,1,0,649,1,0,6,Klang Valley,3k-5k,0,
C05931,Male,49,Malaysia,106,Prod 1,27803.38,1,0,0,592,1,0,0,Penang,3k-5k,0,
C05932,Male,47,Malaysia,7,Prod 1,124746.33,1,1,0,631,0,1,0,Penang,5k-10k,1,Dec-2023
C05933,Female,54,Malaysia,18,Prod 2,4426.9,2,1,1,715,1,0,1,Penang,5k-10k,1,Sep-2023
C05934,Male,42,Indonesia,89,Prod 3,22101.3,3,1,0,766,1,1,0,Klang Valley,3k-5k,0,
C05935,Male,27,Malaysia,91,Prod 1,47573.95,1,1,0,768,0,0,0,Sabah/Sarawak,>10k,0,
C05936,Male,50,Singapore,106,Prod 2,97351.27,2,0,0,638,1,1,3,Penang,3k-5k,0,
C05937,Male,58,Singapore,45,Prod 1,5339.79,1,0,0,696,1,0,0,Johor,<3k,0,
C05938,Male,45,Malaysia,118,Prod 3,39316.09,3,1,0,730,0,0,4,Penang,3k-5k,0,
C05939,Male,48,Malaysia,47,Prod 1,42830.46,1,0,0,642,1,1,1,Klang Valley,3k-5k,1,Dec-2023
C05940,Female,20,Malaysia,89,Prod 3,196.91,3,1,1,718,1,0,10,Klang Valley,3k-5k,0,
C05941,Male,34,Malaysia,24,Prod 1,7560.42,1,0,0,726,0,0,6,Johor,5k-10k,0,
C05942,Male,27,Malaysia,112,Prod 1,179329.6,1,1,0,703,1,0,5,Klang Valley,>10k,0,
C05943,Female,35,Malaysia,73,Prod 1,33776.8,1,0,0,731,1,0,0,Johor,<3k,1,Jul-2023
C05944,Male,57,Indonesia,3,Prod 2,235013.63,2,1,0,850,1,0,5,Johor,5k-10k,1,Jan-2023
C05945,Male,52,Indonesia,5,Prod 1,63979.83,1,0,1,567,1,1,1,Penang,<3k,1,Mar-2023
C05946,Male,59,Malaysia,104,Prod 1,4748.48,1,1,0,781,0,0,3,Klang Valley,>10k,1,May-2023
C05947,Male,35,Malaysia,92,Prod 3,231.1,3,1,0,669,0,0,2,Penang,>10k,0,
C05948,Female,40,Malaysia,21,Prod 3,31776.08,3,1,1,644,1,0,5,Penang,3k-5k,0,
C05949,Male,72,Singapore,48,Prod 2,104374.45,2,1,0,594,1,0,2,Klang Valley,3k-5k,0,
C05950,Female,56,Indonesia,98,Prod 3,7365.76,3,1,0,677,1,0,3,Johor,<3k,0,
C05951,Female,42,Malaysia,5,Prod 1,5497.1,1,1,0,597,1,0,2,Klang Valley,5k-10k,1,Nov-2023
C05952,Male,47,Malaysia,6,Prod 2,180.15,2,1,0,633,1,0,7,Penang,3k-5k,0,
C05953,Male,50,Singapore,78,Prod 3,189900.24,3,1,0,504,1,1,8,Penang,3k-5k,0,
C05954,Male,38,Singapore,4,Prod 1,55109.95,1,0,1,660,1,0,1,Sabah/Sarawak,5k-10k,0,
C05955,Male,50,Malaysia,23,Prod 2,2728.08,2,0,0,559,1,0,2,Sabah/Sarawak,5k-10k,1,Jan-2023
C05956,Female,55,Singapore,13,Prod 1,3325.57,1,1,0,633,0,0,0,Penang,>10k,1,Jan-2023
C05957,Female,51,Malaysia,84,Prod 4,38227.83,4,1,0,650,0,0,1,Johor,3k-5k,0,
C05958,Male,50,Malaysia,0,Prod 1,21962.72,1,1,0,557,1,0,5,Johor,<3k,1,Dec-2023
C05959,Male,78,Singapore,5,Prod 1,32075.46,1,1,1,556,0,2,3,Klang Valley,<3k,1,Jan-2024
C05960,Male,76,Indonesia,4,Prod 2,18463.8,2,1,0,605,1,1,3,Sabah/Sarawak,3k-5k,0,
C05961,Female,53,Malaysia,20,Prod 1,149162.21,1,1,0,582,1,0,2,Penang,5k-10k,0,
C05962,Female,58,Indonesia,11,Prod 3,5865.02,3,1,0,662,1,3,1,Penang,5k-10k,0,
C05963,Female,32,Malaysia,11,Prod 3,191.17,3,1,1,636,1,0,0,Johor,<3k,0,
C05964,Male,47,Singapore,25,Prod 1,89693.94,1,1,0,742,0,0,7,Sabah/Sarawak,<3k,0,
C05965,Female,28,Malaysia,10,Prod 1,6307.6,1,1,1,658,0,1,9,Sabah/Sarawak,5k-10k,1,Jan-2023
C05966,Male,34,Indonesia,5,Prod 1,74.62,1,1,0,682,1,0,0,Klang Valley,<3k,0,
C05967,Male,50,Indonesia,58,Prod 1,73527.05,1,0,0,640,1,0,1,Johor,3k-5k,0,
C05968,Male,57,Malaysia,113,Prod 1,171718.86,1,1,0,494,0,0,0,Penang,<3k,1,Jan-2024
C05969,Male,47,Indonesia,61,Prod 2,81938.62,2,1,1,638,0,1,4,Klang Valley,<3k,0,
C05970,Female,59,Indonesia,84,Prod 1,32195.29,1,1,1,449,1,0,3,Penang,5k-10k,1,Dec-2023
C05971,Female,48,Singapore,116,Prod 1,111379.31,1,1,1,603,1,0,0,Penang,5k-10k,0,
C05972,Male,50,Malaysia,7,Prod 1,12074.79,1,1,1,707,0,2,1,Klang Valley,>10k,1,Jun-2023
C05973,Female,34,Indonesia,39,Prod 1,34277.6,1,1,0,535,1,0,1,Penang,3k-5k,0,
C05974,Male,25,Indonesia,57,Prod 1,89909.25,1,0,0,435,1,0,4,Sabah/Sarawak,>10k,1,Nov-2023
C05975,Female,64,Malaysia,20,Prod 3,71.19,3,1,1,574,1,0,0,Sabah/Sarawak,3k-5k,0,
C05976,Female,47,Indonesia,62,Prod 1,17315.51,1,1,0,665,1,0,7,Klang Valley,3k-5k,0,
C05977,Male,38,Malaysia,64,Prod 2,19269.49,2,1,1,604,1,0,0,Klang Valley,5k-10k,0,
C05978,Female,40,Malaysia,97,Prod 3,84045.61,3,1,1,519,1,0,0,Penang,3k-5k,0,
C05979,Male,44,Singapore,95,Prod 3,18986.46,3,1,0,599,1,2,0,Sabah/Sarawak,3k-5k,0,
C05980,Male,66,Singapore,7,Prod 1,24051.99,1,1,1,700,0,0,10,Klang Valley,3k-5k,0,
C05981,Female,23,Singapore,8,Prod 1,36724.47,1,1,1,616,0,1,6,Johor,3k-5k,0,
C05982,Female,23,Malaysia,11,Prod 1,1444.29,1,1,0,730,1,0,4,Klang Valley,<3k,0,
C05983,Female,61,Indonesia,14,Prod 1,16332.83,1,1,1,594,1,0,9,Klang Valley,>10k,0,
C05984,Female,42,Malaysia,55,Prod 1,89.05,1,1,0,499,0,0,0,Klang Valley,5k-10k,1,Mar-2023
C05985,Male,25,Malaysia,20,Prod 1,46210.77,1,1,0,816,1,0,6,Sabah/Sarawak,<3k,0,
C05986,Male,58,Malaysia,113,Prod 1,240387.01,1,0,0,688,1,0,4,Johor,<3k,0,
C05987,Female,32,Singapore,5,Prod 2,47034.71,2,1,0,783,1,0,0,Penang,5k-10k,0,
C05988,Male,33,Indonesia,12,Prod 2,6413.98,2,1,0,640,1,0,5,Penang,5k-10k,1,Mar-2024
C05989,Female,18,Singapore,101,Prod 1,97153.26,1,0,0,622,1,0,5,Penang,3k-5k,0,
C05990,Male,36,Indonesia,58,Prod 1,6263.39,1,1,0,791,1,0,0,Klang Valley,5k-10k,0,
C05991,Female,62,Malaysia,52,Prod 1,31531.21,1,0,1,804,0,1,2,Klang Valley,5k-10k,0,
C05992,Male,39,Singapore,59,Prod 1,43987.73,1,1,0,517,1,1,0,Klang Valley,5k-10k,0,
C05993,Female,69,Malaysia,13,Prod 1,69746.21,1,1,1,588,1,0,0,Sabah/Sarawak,5k-10k,0,
C05994,Female,41,Malaysia,84,Prod 1,8658.07,1,0,1,559,0,0,0,Klang Valley,>10k,1,Jan-2023
C05995,Female,42,Malaysia,44,Prod 4,102793.62,4,0,0,714,1,2,1,Johor,5k-10k,0,
C05996,Male,68,Singapore,2,Prod 2,40860.92,2,0,0,573,1,1,6,Johor,>10k,1,Dec-2023
C05997,Female,60,Singapore,8,Prod 2,179578.63,2,1,1,700,1,0,2,Klang Valley,5k-10k,0,
C05998,Female,44,Singapore,93,Prod 2,47334.03,2,1,1,731,0,0,8,Penang,5k-10k,0,
C05999,Female,47,Malaysia,22,Prod 3,8963.5,3,1,0,836,1,2,3,Penang,3k-5k,0,
C06000,Female,53,Malaysia,86,Prod 1,7529.4,1,0,0,540,1,1,3,Klang Valley,3k-5k,1,Apr-2023
C06001,Male,31,Singapore,70,Prod 1,197245.98,1,1,0,766,0,2,1,Klang Valley,3k-5k,0,
C06002,Male,47,Malaysia,18,Prod 1,1702.39,1,1,0,626,1,0,0,Klang Valley,>10k,0,
C06003,Male,82,Indonesia,6,Prod 2,7563.57,2,1,1,841,0,0,2,Johor,3k-5k,1,Dec-2023
C06004,Male,42,Singapore,91,Prod 2,227462.68,2,1,1,755,0,0,4,Sabah/Sarawak,5k-10k,0,
C06005,Female,50,Malaysia,67,Prod 1,50937.47,1,0,1,745,1,3,1,Johor,5k-10k,0,
C06006,Male,37,Indonesia,18,Prod 3,43102.64,3,1,0,575,1,1,6,Johor,5k-10k,0,
C06007,Male,60,Singapore,49,Prod 1,9997.33,1,0,1,630,0,0,4,Penang,>10k,1,Dec-2023
C06008,Male,39,Malaysia,62,Prod 2,391.08,2,1,1,690,0,0,0,Klang Valley,5k-10k,0,
C06009,Male,42,Singapore,0,Prod 2,9752.89,2,1,1,593,1,0,1,Sabah/Sarawak,5k-10k,1,Mar-2023
C06010,Male,40,Malaysia,71,Prod 1,26669.47,1,1,0,718,1,0,0,Klang Valley,>10k,0,
C06011,Male,40,Indonesia,69,Prod 2,109226.02,2,1,0,830,1,0,1,Penang,>10k,0,
C06012,Male,39,Indonesia,4,Prod 1,4803.62,1,1,0,587,1,0,2,Klang Valley,3k-5k,1,Oct-2023
C06013,Male,46,Indonesia,88,Prod 2,9972.48,2,1,1,578,1,0,6,Johor,5k-10k,1,Jul-2023
C06014,Female,75,Singapore,94,Prod 1,16486.51,1,1,1,591,1,3,1,Klang Valley,5k-10k,0,
C06015,Male,77,Malaysia,17,Prod 2,4566.58,2,0,0,798,1,2,3,Penang,5k-10k,1,Jan-2024
C06016,Male,60,Singapore,8,Prod 2,22164.99,2,1,0,630,0,0,1,Johor,5k-10k,1,Jul-2023
C06017,Female,77,Malaysia,73,Prod 1,6633.41,1,1,0,812,1,0,4,Klang Valley,>10k,0,
C06018,Female,43,Singapore,6,Prod 2,711.97,2,1,1,727,1,0,0,Sabah/Sarawak,3k-5k,0,
C06019,Female,69,Singapore,99,Prod 1,27360.24,1,0,1,694,0,1,0,Johor,<3k,0,
C06020,Female,43,Malaysia,42,Prod 1,2990.46,1,0,1,839,1,0,6,Johor,>10k,1,Feb-2024
C06021,Male,58,Malaysia,107,Prod 1,5499.14,1,0,1,575,1,0,1,Sabah/Sarawak,<3k,0,
C06022,Female,35,Indonesia,66,Prod 1,6109.66,1,1,0,473,0,1,0,Johor,5k-10k,1,Jan-2023
C06023,Male,72,Indonesia,16,Prod 2,28314.4,2,1,0,579,1,0,0,Klang Valley,5k-10k,0,
C06024,Male,50,Malaysia,40,Prod 1,9438.24,1,1,0,630,0,1,4,Penang,5k-10k,1,Oct-2023
C06025,Female,57,Malaysia,49,Prod 1,97676.92,1,1,1,677,1,1,2,Johor,>10k,0,
C06026,Male,71,Malaysia,93,Prod 1,1290.65,1,1,0,727,1,0,0,Klang Valley,5k-10k,0,
C06027,Female,42,Indonesia,100,Prod 3,28603.18,3,1,1,689,0,1,6,Johor,5k-10k,0,
C06028,Female,76,Malaysia,73,Prod 1,39388.45,1,1,0,700,0,0,5,Penang,3k-5k,0,
C06029,Male,59,Singapore,17,Prod 3,49088.54,3,1,0,644,1,0,0,Penang,<3k,0,
C06030,Female,58,Malaysia,49,Prod 2,9122.06,2,1,0,713,0,0,0,Klang Valley,3k-5k,1,Feb-2023
C06031,Male,54,Singapore,6,Prod 1,76659.36,1,1,0,681,1,0,1,Penang,5k-10k,0,
C06032,Male,60,Malaysia,11,Prod 2,87708.68,2,1,1,779,0,1,1,Penang,3k-5k,1,Feb-2024
C06033,Female,40,Singapore,18,Prod 1,5792.7,1,1,1,705,1,1,0,Penang,5k-10k,0,
C06034,Male,52,Malaysia,3,Prod 1,29766.41,1,1,0,726,0,1,9,Penang,3k-5k,1,Jan-2024
C06035,Female,54,Singapore,103,Prod 2,4465.5,2,1,0,850,1,1,1,Klang Valley,3k-5k,1,Oct-2023
C06036,Male,26,Malaysia,6,Prod 2,37370.42,2,0,0,620,1,2,2,Klang Valley,3k-5k,0,
C06037,Male,69,Singapore,75,Prod 2,35876.05,2,1,1,750,1,0,4,Klang Valley,5k-10k,1,Jan-2024
C06038,Female,38,Indonesia,46,Prod 1,42519.01,1,0,1,660,0,0,7,Penang,5k-10k,0,
C06039,Female,48,Malaysia,95,Prod 1,44906.86,1,1,1,625,1,2,0,Johor,5k-10k,0,
C06040,Male,49,Indonesia,81,Prod 2,900.78,2,1,0,637,1,1,0,Penang,5k-10k,0,
C06041,Male,30,Singapore,84,Prod 1,161874.6,1,0,0,729,0,0,3,Johor,3k-5k,0,
C06042,Female,48,Malaysia,33,Prod 2,229670.23,2,1,0,636,0,0,0,Klang Valley,>10k,1,Jun-2023
C06043,Male,48,Malaysia,95,Prod 1,651.42,1,1,1,480,1,1,3,Klang Valley,3k-5k,1,Apr-2023
C06044,Female,51,Malaysia,4,Prod 2,130912.14,2,1,1,603,1,0,0,Sabah/Sarawak,3k-5k,1,Jun-2023
C06045,Male,79,Singapore,37,Prod 3,131039.84,3,1,1,792,0,1,3,Penang,<3k,0,
C06046,Female,44,Singapore,120,Prod 1,25224.99,1,1,0,721,0,0,4,Klang Valley,>10k,0,
C06047,Female,46,Malaysia,113,Prod 1,21259.0,1,1,1,425,1,0,4,Johor,3k-5k,1,Nov-2023
C06048,Male,45,Singapore,4,Prod 3,30138.44,3,0,1,580,1,2,4,Johor,5k-10k,0,
C06049,Female,32,Indonesia,56,Prod 2,49764.81,2,1,1,541,0,0,3,Klang Valley,>10k,1,Mar-2024
C06050,Female,23,Indonesia,19,Prod 3,57361.99,3,1,0,463,0,0,10,Klang Valley,<3k,0,
C06051,Female,42,Singapore,79,Prod 1,185223.69,1,0,1,643,1,0,8,Klang Valley,>10k,0,
C06052,Male,20,Indonesia,81,Prod 1,21044.15,1,1,0,772,1,0,0,Johor,>10k,0,
C06053,Female,47,Singapore,0,Prod 1,2241.94,1,1,0,554,1,1,1,Johor,3k-5k,0,
C06054,Female,43,Malaysia,97,Prod 1,74168.97,1,0,0,594,1,0,5,Penang,3k-5k,0,
C06055,Female,79,Indonesia,11,Prod 3,444.31,3,1,1,619,0,2,2,Klang Valley,>10k,0,
C06056,Female,37,Malaysia,115,Prod 1,7210.69,1,1,0,471,1,0,0,Johor,3k-5k,0,
C06057,Male,37,Malaysia,106,Prod 3,9417.74,3,1,0,850,1,1,7,Sabah/Sarawak,5k-10k,0,
C06058,Female,48,Malaysia,9,Prod 1,69576.14,1,1,1,734,1,0,1,Penang,<3k,0,
C06059,Male,34,Indonesia,66,Prod 1,7907.79,1,1,0,667,1,2,0,Johor,3k-5k,0,
C06060,Male,51,Indonesia,17,Prod 1,1787.24,1,0,0,582,1,1,2,Johor,5k-10k,1,Jan-2023
C06061,Male,23,Malaysia,5,Prod 1,18012.38,1,1,1,521,1,2,1,Sabah/Sarawak,5k-10k,1,Jan-2024
C06062,Male,36,Malaysia,101,Prod 2,24213.09,2,1,0,571,0,1,0,Penang,3k-5k,0,
C06063,Male,26,Malaysia,9,Prod 1,624.47,1,1,1,760,0,0,1,Johor,<3k,1,Jan-2023
C06064,Male,29,Singapore,33,Prod 2,31606.4,2,1,1,584,1,1,0,Klang Valley,5k-10k,0,
C06065,Male,41,Malaysia,109,Prod 1,9224.91,1,1,1,642,1,0,3,Klang Valley,5k-10k,0,
C06066,Female,43,Singapore,3,Prod 1,32175.46,1,1,0,655,1,0,1,Sabah/Sarawak,3k-5k,0,
C06067,Male,28,Malaysia,53,Prod 1,43720.93,1,1,0,850,1,0,0,Johor,>10k,0,
C06068,Male,32,Malaysia,56,Prod 2,183587.36,2,1,0,590,1,1,10,Johor,3k-5k,0,
C06069,Male,31,Malaysia,85,Prod 3,491.24,3,1,0,536,0,0,9,Klang Valley,<3k,0,
C06070,Male,24,Malaysia,94,Prod 2,42701.52,2,0,0,466,1,0,6,Penang,>10k,0,
C06071,Male,33,Indonesia,34,Prod 1,7088.78,1,1,1,583,0,0,0,Johor,>10k,1,Jul-2023
C06072,Female,51,Malaysia,82,Prod 1,351.45,1,0,0,850,1,0,0,Sabah/Sarawak,5k-10k,0,
C06073,Female,33,Malaysia,107,Prod 1,1771.27,1,1,0,707,1,2,1,Klang Valley,3k-5k,0,
C06074,Female,27,Malaysia,103,Prod 2,24739.2,2,1,1,798,1,1,5,Johor,3k-5k,0,
C06075,Female,57,Malaysia,45,Prod 1,2324.98,1,1,0,695,1,1,6,Sabah/Sarawak,<3k,0,
C06076,Male,82,Malaysia,61,Prod 2,120816.93,2,1,0,616,0,0,1,Penang,>10k,0,
C06077,Male,49,Malaysia,71,Prod 1,75985.54,1,1,0,720,1,0,1,Johor,5k-10k,1,Oct-2023
C06078,Male,39,Singapore,93,Prod 1,958.24,1,1,1,556,0,1,0,Klang Valley,>10k,0,
